url,titulo,region
https://www.youtube.com/embed/YVfwSsTTJro,"CNR Mexicali Marina del Pilar Ávila Olmeda regularización de autos chocolates en el estado",Mexicali
https://www.youtube.com/embed/vcJcWn7Q8ik,"CNR Tijuana Hombre se quiere apropiar de espacio verde en Tijuana Vecinos de la colonia Gabilondo",Tijuana
https://www.youtube.com/embed/9nHMcqoE0q0,"CNR Tijuana Ciudadanos ignoran medidas de salud y aumentan hospitalizaciones por COVID-19",Tijuana
https://www.youtube.com/embed/_ESKtiN97lI,"CNR Tijuana Jóvenes se suman a la difusión de los derechos de los animales",Tijuana
https://www.youtube.com/embed/xQeMcaFdas4,"CNR Tijuana Maestros se sienten confiados de recibir la aplicación de la vacuna",Tijuana
https://www.youtube.com/embed/qwIr9uEmOP4,"CNR Tijuana Siguen operando sin seguros trasporte de alista en valle de las palmas",Tijuana
https://www.youtube.com/embed/mKPfIqWx6qo,"CNR Tijuana Marchas feministas se llevarán a cabo en el marco del día de la mujer en Tijuana",Tijuana
https://www.youtube.com/embed/eQEH71PseHI,"CNR Tijuana Calle paraíso azteca en pésimas condiciones",Tijuana
https://www.youtube.com/embed/oDyqaqTL0O4,"CNR Tijuana No es tiempo de regresos a clases experimentales",Tijuana
https://www.youtube.com/embed/1VIiTbw5sRo,"CNR Tijuana Los casos atendidos en el instituto de la mujer por crisis durante la pandemia",Tijuana
https://www.youtube.com/embed/GmjEIxC7950,"CNR Tijuana supervisa presidenta municipal obras de bacheo del bulevar bellas artes",Tijuana
https://www.youtube.com/embed/AvRbA-8q6GQ,"CNR Tijuana secretaría de salud y educación preparan protocolo sanitario",Tijuana
https://www.youtube.com/embed/u-P6l2sA0i8,"CNR Tijuana se cumplirá con las obras de bacheo en las delegaciones de tijuana",Tijuana
https://www.youtube.com/embed/O4jzhh5Nyx0,"CNR Tijuana Se inicio a vacunar en zonas rurales porque en esos lugares no existen hospitales covid",Tijuana
https://www.youtube.com/embed/OG9lo3cLRXo,"CNR Tijuana Los cambios de oficinas es en pro de que se amplié la matricula",Tijuana
https://www.youtube.com/embed/6oOV52kiSBA,"CNR Tijuana Gobierno del estado regreso semi presencial de las escuelas",Tijuana
https://www.youtube.com/embed/kMA1YvoiKNg,"CNR Tijuana Se reunieron migrantes en la garita del chaparral con información falsa",Tijuana
https://www.youtube.com/embed/2msgn8Lu3ds,"CNR Tijuana Se llevo a cabo la segunda sesión ordinaria del comité de forestación",Tijuana
https://www.youtube.com/embed/MKaGZbrt5ug,"CNR Tijuana Marina del pilar acompaño a la jornada de la paz en Tijuana",Tijuana
https://www.youtube.com/embed/xuPvQupDD1k,"CNR Tijuana Ciclo escolar se terminara en línea",Tijuana
https://www.youtube.com/embed/z2VX6jXrOzs,"CNR Tijuana Más de 2000 policías sin seguridad social ni prestaciones de ley",Tijuana
https://www.youtube.com/embed/faMjtzX1sJo,"CNR LUPITA Jones Candidata Para Gobernatura del estado",Tijuana

